ticker,company_name,portfolio_aware_recommendation,clean_sheet_recommendation,llm_recommendation,branch_classification,recommendation_agreement,score_dispersion,portfolio_aware_rank,clean_sheet_rank,llm_score,disagreement_flag,final_review_required,target_weight_portfolio_aware,clean_sheet_target_weight,passes_hard_filters,dividend_safety_score,cash_flow_quality_score,balance_sheet_strength_score,final_recommendation_score,risk_management_flags,final_recommendation,final_target_weight,confidence_adjustment,baseline_weight,raw_drl_weight,projected_drl_weight,accepted_target_weight,acceptance_selected_weights_source,drl_challenger_status,final_selected_weights_source,drl_rejection_reasons,final_selected_weight
6030.HK,CITIC Securities Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,16.286989169973072,508.0,580.0,52.90145149114751,False,False,0.0,0.0,False,53.1657452530239,84.67130045279774,42.50712758374911,56.18760460188744,narrative_review;narrative_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
603087.SHG,Gan & Lee Pharmaceuticals Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,23.95259697630773,1207.0,1155.0,34.626468030151976,False,False,0.0,0.0,False,29.904052741990515,18.11689832065758,92.76552537129012,45.64720147035271,narrative_review;narrative_exclusion;regime_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
6031.HK,"Sany Heavy Industry Co.,Ltd",Avoid,Avoid,Avoid,Reject,1.0,27.93514741083444,787.0,850.0,66.71679740495554,False,False,0.0,0.0,False,57.37267894413816,72.71700887308613,93.89066056290672,64.0,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
603129.SHG,Zhejiang CFMoto Power Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,18.70107732113808,195.0,533.0,64.1748641041775,False,False,0.0,0.0,False,68.055726411668,65.14650928361891,89.8226603750402,64.0,narrative_review;narrative_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
603156.SHG,Hebei Yangyuan ZhiHui Beverage Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,31.937713585287447,857.0,991.0,56.90275774652133,False,False,0.0,0.0,False,46.15473208316722,68.46004833140077,98.97481008996286,58.42121034176402,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
603195.SHG,Gongniu Group Co Ltd,Buy,Hold,Hold,Portfolio-Aware Only,0.6666666666666666,3.942382564351368,175.0,68.0,63.50573719145093,True,True,0.0393682657582773,0.0,True,64.99050854592431,67.82651609943142,99.53989685274,64.0,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_downside_skew;,Hold,0.0,Review required or no LLM support,0.0,0.0,0.0,0.0,baseline_optimiser,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
603259.SHG,WuXi AppTec Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,21.09882747887302,249.0,662.0,58.99433663967351,False,False,0.0,0.0,False,67.55942716544946,46.26596719372517,98.0156098682432,64.0,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
603260.SHG,Hoshine Silicon Ind Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,22.731519978737083,1239.0,1253.0,27.910227271785807,False,False,0.0,0.0,False,31.028911161774857,41.56148171353926,17.830194255514147,40.80542770762289,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
603288.SHG,Foshan Haitian Flavouring and Food Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,11.562662441194227,807.0,503.0,53.74933621716895,False,False,0.0,0.0,False,43.6604362394309,61.48302936469799,99.2569986197937,57.72864886574666,narrative_review;ml_dividend_cut_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
603296.SHG,HUAQIN TECHNOLOGY LTD A,Avoid,Avoid,Avoid,Reject,1.0,22.76845462200041,1243.0,1196.0,28.6747616388288,False,False,0.0,0.0,False,39.29276821592693,7.920537561690851,74.27753247373556,43.62629501359694,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
603379.SHG,Zhejiang Sanmei Chemical Industry Co Ltd,Hold,Avoid,Hold,Reject,0.6666666666666666,28.802997633570715,410.0,888.0,56.82344631633241,True,True,0.0,0.0,True,67.35854124745546,45.80468827974354,98.45462697899964,62.6249475225892,alt_data_review;narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Watchlist,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
603799.SHG,Zhejiang Huayou Cobalt Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,23.81099053113432,1160.0,1144.0,25.607679911147105,False,False,0.0,0.0,False,39.44115827760528,15.393861715654614,47.47245499644434,45.95625193328821,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
603806.SHG,Hangzhou First PV Material Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,22.91670506534405,1260.0,1161.0,32.50676533685171,False,False,0.0,0.0,False,23.780005307095596,35.330773748110246,87.40703177467589,45.45372614849985,alt_data_review;narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
603920.SHG,Olympic Circuit Technology Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,25.085179911737637,1198.0,1089.0,39.84176614748765,False,False,0.0,0.0,False,32.24236830247217,29.622806734103698,96.39735110695642,49.66838313905036,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
603929.SHG,L&K Engineering Suzhou Co Ltd,Hold,Avoid,Avoid,Reject,0.6666666666666666,27.97227168656053,942.0,1067.0,40.73321346530808,True,True,0.0,0.0,True,70.77025995053808,61.49332494206588,,50.95299033841333,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Watchlist,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
603993.SHG,China Molybdenum Co Ltd Class A,Avoid,Avoid,Avoid,Reject,1.0,32.47282083671804,609.0,1009.0,48.58156482695965,False,False,0.0,0.0,False,64.54105729374322,31.836584106030354,92.44047271170209,60.591232015051474,narrative_review;narrative_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
605117.SHG,Ningbo Deye Technology Co Ltd,Hold,Avoid,Hold,Reject,0.6666666666666666,28.79321138940216,542.0,892.0,59.05972174693419,True,True,0.0,0.0,True,56.20749582842949,54.71729823667722,96.62516867990352,62.02556518234042,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Watchlist,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
605499.SHG,Eastroc Beverage Group Co Ltd,Hold,Avoid,Hold,Reject,0.6666666666666666,18.40720846449568,437.0,613.0,58.7077355155927,True,True,0.0,0.0,True,67.30006813683802,60.03916186804072,91.12669053643587,63.977045046192565,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Watchlist,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
6055.HK,China Tobacco International HK Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,26.52603933832415,744.0,886.0,55.975324667497546,False,False,0.0,0.0,False,66.91678894463773,51.2526213990338,63.55268558582104,57.12316513075293,liquidity_stress;narrative_review;narrative_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
605589.SHG,Jinan Shengquan Group Share Holding Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,26.573852695617777,1079.0,1081.0,41.18097292003342,False,False,0.0,0.0,False,42.484596233559046,14.28033679516272,81.8894409986947,49.97036194039755,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
6066.HK,China Securities Co Ltd HK,Avoid,Avoid,Avoid,Reject,1.0,17.944459100017266,348.0,585.0,57.57440047600481,False,False,0.0,0.0,False,65.67231285168823,83.57346820388035,42.50712758374911,57.64341740337771,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
6099.HK,China Merchants Securities Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,20.83587630844849,1305.0,1340.0,24.932949739856117,False,False,0.0,0.0,False,37.68163040018269,9.42442861014117,42.50712758374911,34.69994779034329,narrative_review;narrative_exclusion;regime_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
6178.HK,Everbright Securities Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,14.067432947489918,500.0,487.0,58.38763751490373,False,False,0.0,0.0,False,58.87398740802409,92.04897135115156,42.50712758374911,55.72060867424333,liquidity_stress;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
6181.HK,Laopu Gold Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,19.130105045235258,1347.0,1259.0,20.05516741489906,False,False,0.0,0.0,False,,2.711750159102521,87.88008683584152,40.659505961096215,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
6186.HK,China Feihe Ltd,Avoid,Avoid,Avoid,Reject,1.0,9.649681608806276,863.0,492.0,46.938880832847616,False,False,0.0,0.0,False,40.88022988504443,40.89945072519393,96.47670077761948,54.49082306454695,narrative_review;regime_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
6198.HK,Qingdao Port International Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,5.585214667196668,198.0,118.0,60.34255556222763,False,False,0.0,0.0,False,64.87413979527153,60.95705256393741,94.66932932350684,64.0,liquidity_stress;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
6613.HK,"Lens Technology Co., Ltd.",Hold,Avoid,Hold,Reject,0.6666666666666666,35.6808382782845,456.0,988.0,63.15438136035037,True,True,0.0,0.0,True,73.05407432790204,45.26906067903936,91.77681070936424,63.479568319072406,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Watchlist,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
6655.HK,Huaxin Cement Co. Ltd.,Avoid,Avoid,Avoid,Reject,1.0,19.153012968732547,392.0,658.0,53.05853897699707,False,False,0.0,0.0,False,53.5254987751628,71.65313530924695,58.81524406458004,62.42906035542025,liquidity_stress;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
